,Genome,Genus,Species,AA10,AA3,CBM0,CBM13,CBM18,CBM3,CBM32,CBM4,CBM48,CBM5,CBM50,CBM63,CBM67,CBM91,CE1,CE11,CE12,CE2,CE4,CE8,CE9,GH0,GH1,GH102,GH103,GH104,GH105,GH106,GH108,GH113,GH12,GH121,GH127,GH13,GH140,GH146,GH148,GH15,GH153,GH154,GH16,GH18,GH19,GH2,GH23,GH24,GH25,GH26,GH28,GH3,GH30,GH31,GH32,GH33,GH36,GH37,GH38,GH39,GH4,GH42,GH43,GH5,GH51,GH53,GH65,GH68,GH73,GH77,GH78,GH8,GH88,GH91,GH94,GT0,GT1,GT101,GT102,GT11,GT111,GT14,GT19,GT2,GT20,GT21,GT24,GT25,GT26,GT28,GT30,GT32,GT35,GT4,GT41,GT5,GT51,GT52,GT56,GT73,GT8,GT81,GT83,GT84,GT9,GT97,PL0,PL1,PL10,PL11,PL17,PL2,PL22,PL26,PL3,PL35,PL38,PL4,PL9
599,GCA_029320885.1,Dickeya,fangzhongdai,0,1,0,0,0,0,1,0,2,2,6,1,0,0,1,1,1,0,1,2,1,0,5,1,2,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,1,7,1,0,1,3,3,1,1,1,2,1,0,0,0,0,1,1,1,0,1,0,0,1,1,0,1,0,0,0,1,2,0,0,0,0,0,1,10,0,0,0,0,1,1,1,0,2,8,1,1,3,0,1,0,0,1,1,0,4,0,0,7,1,0,0,1,1,1,2,0,0,1,3
600,GCA_003595035.1,Pectobacterium,polaris,0,1,0,1,0,1,1,0,2,1,6,1,0,0,1,1,1,0,1,2,1,0,9,1,2,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,8,1,0,0,4,2,1,1,2,0,1,0,1,0,1,1,2,1,0,2,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,4,0,0,0,0,1,1,1,0,2,2,0,1,3,0,1,0,2,1,1,0,4,0,0,6,0,1,0,2,1,1,1,0,0,1,2
601,GCA_016415585.1,Pectobacterium,carotovorum,1,0,0,0,0,1,2,0,2,1,6,0,0,2,1,1,1,0,0,2,1,1,9,1,1,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,1,2,0,1,6,1,0,0,4,3,0,1,1,1,1,0,1,0,1,1,2,1,0,1,0,0,1,1,0,1,0,0,0,2,1,0,0,0,0,1,1,8,0,0,0,1,1,1,1,0,2,2,1,1,3,0,1,0,1,0,1,0,4,0,0,6,0,0,0,2,1,0,2,0,1,1,2
602,GCA_002847355.1,Pectobacterium,peruviense,0,1,0,1,0,1,2,0,2,1,4,1,0,0,1,1,1,0,1,2,1,0,10,1,1,0,0,0,0,0,1,0,0,3,0,0,0,0,1,0,0,0,0,1,5,1,0,0,3,1,0,1,1,1,1,0,0,0,1,0,4,1,0,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,1,1,0,2,2,0,1,3,0,0,0,2,1,1,0,3,0,0,6,0,0,0,2,1,1,2,0,0,1,2
603,GCA_016950285.1,Pectobacterium,brasiliense,0,1,0,1,0,1,2,0,2,1,6,1,0,0,1,1,2,0,1,2,1,0,10,1,2,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,6,1,0,0,4,2,0,1,1,1,1,0,1,0,1,1,3,1,0,2,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,7,0,0,0,0,1,1,1,0,2,2,1,1,3,0,1,0,0,1,1,0,3,0,0,6,0,0,0,2,1,0,2,0,0,1,2
604,GCA_017897245.1,Dickeya,oryzae,0,0,0,0,0,0,0,0,2,2,6,0,0,0,1,1,1,0,1,1,1,0,4,1,2,1,2,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,2,2,6,1,0,0,2,3,1,1,1,2,1,0,0,0,0,1,0,1,0,1,0,0,2,1,0,1,0,0,1,1,2,0,0,0,0,0,1,8,0,0,0,0,1,1,1,0,2,7,1,1,3,0,1,0,0,1,1,1,4,0,0,6,0,0,0,1,1,0,2,0,0,1,3
605,GCA_001039065.1,Pectobacterium,peruviense,0,1,0,1,0,1,2,0,2,1,6,1,0,0,1,1,1,0,1,2,1,0,10,1,1,0,2,0,0,0,1,0,0,3,0,0,0,0,1,0,0,0,0,1,6,1,0,0,4,2,0,1,1,1,1,0,1,0,1,1,4,1,0,2,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,9,0,0,0,0,1,1,1,0,2,4,0,1,3,0,1,0,2,1,1,0,3,0,0,6,0,0,0,2,1,1,2,0,0,1,2
606,GCA_013168485.1,Dickeya,dadantii,0,1,0,0,0,0,1,0,1,2,6,1,0,0,1,0,0,0,1,2,1,0,4,0,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,6,1,0,1,4,3,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,2,0,0,0,0,0,1,9,0,0,0,0,1,1,1,0,2,4,1,1,3,0,0,0,0,1,0,0,3,0,0,5,0,0,0,1,1,0,2,0,0,1,3
607,GCA_016107125.1,Pectobacterium,parmentieri,0,0,0,1,0,1,1,0,2,3,6,1,0,0,1,1,1,0,1,2,2,0,8,1,1,0,2,0,1,0,1,0,0,3,0,0,0,0,1,0,0,2,0,1,11,0,0,0,3,3,0,1,1,1,2,0,1,0,0,2,3,1,0,2,1,0,2,1,0,1,0,0,0,2,1,0,0,0,0,0,1,10,0,0,0,1,1,1,1,1,2,4,0,1,4,1,1,0,2,0,1,0,4,0,0,5,0,0,0,2,1,1,1,0,0,1,2
608,GCA_000808335.1,Pectobacterium,brasiliense,0,1,0,1,0,1,2,0,2,1,6,1,0,0,1,1,2,0,1,2,1,0,11,1,2,0,2,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,1,5,1,0,0,4,2,0,1,1,1,1,0,1,0,1,1,2,1,0,2,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,8,0,0,0,0,1,1,1,0,2,1,0,1,3,0,1,0,1,1,1,0,4,0,0,6,0,0,0,2,1,1,2,0,0,1,2
609,GCA_000406185.1,Dickeya,dadantii subsp. dieffenbachiae NCPPB 2976,0,1,0,0,0,0,1,0,2,2,6,1,0,0,1,1,1,0,1,2,1,0,5,1,2,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,5,1,0,1,4,3,0,1,1,2,1,0,0,0,0,1,1,1,0,1,0,0,2,1,0,1,0,0,0,1,2,0,0,0,0,0,1,10,0,0,0,0,1,1,1,0,2,8,1,1,3,0,1,0,3,1,1,0,4,0,0,7,0,0,0,1,1,1,2,0,0,1,3
610,GCA_003725615.1,Dickeya,undicola,0,1,0,0,0,0,0,0,2,2,6,1,0,0,1,1,1,0,1,2,1,0,6,1,1,3,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,1,6,2,0,0,3,3,0,1,1,2,1,0,0,0,0,1,1,1,0,1,0,0,2,1,0,1,0,0,0,1,2,0,0,0,0,0,1,8,0,0,0,0,1,1,1,0,2,9,1,1,3,0,1,0,0,1,1,0,4,0,0,7,0,0,0,1,1,0,1,0,0,1,3
611,GCA_000291725.1,Pectobacterium,wasabiae CFBP 3304,0,0,0,0,0,1,1,0,2,1,6,1,0,0,1,1,2,0,1,2,1,0,6,1,1,0,1,0,0,0,1,0,0,3,0,0,0,0,1,0,0,0,0,0,8,3,0,0,3,3,0,1,1,1,0,0,1,0,0,0,3,1,0,0,1,0,3,1,0,2,0,0,0,1,1,0,0,0,0,0,1,8,0,0,0,0,1,1,1,0,2,7,0,1,3,0,1,0,1,0,1,0,3,0,0,5,0,0,0,2,1,1,1,0,0,1,2
612,GCA_022871065.1,Dickeya,dianthicola,0,0,0,0,0,0,1,0,2,2,6,2,0,1,1,1,1,1,1,2,1,0,5,1,2,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,1,9,0,0,0,3,3,0,1,2,1,1,0,0,0,0,1,1,2,0,1,0,0,1,1,1,1,0,1,1,1,2,0,0,0,0,0,1,11,0,0,0,0,1,1,1,0,2,5,1,1,3,0,1,0,0,1,1,1,4,0,0,6,0,0,0,1,1,0,2,0,1,2,3
613,GCA_014854775.1,Dickeya,fangzhongdai,0,1,0,0,0,0,1,0,3,2,6,1,0,1,1,1,1,0,1,2,1,0,5,1,2,1,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,1,6,1,0,0,3,3,1,1,1,2,1,0,0,0,0,1,1,1,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,10,0,0,0,0,1,1,1,0,2,9,1,1,3,0,1,0,0,1,1,0,4,0,0,7,1,0,0,1,1,1,2,0,1,1,3
614,GCA_004296725.1,Pectobacterium,versatile,0,1,0,1,0,1,1,0,2,1,6,1,0,0,1,1,1,0,1,2,1,0,10,1,1,0,2,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,1,5,1,0,0,4,2,0,1,1,1,1,0,1,0,1,1,2,1,0,2,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,7,0,0,0,0,1,1,1,0,2,3,1,1,3,0,1,0,0,1,1,1,4,0,0,6,0,0,0,2,1,1,2,0,0,1,2
615,GCA_005497185.1,Pectobacterium,polonicum,0,1,0,1,0,1,1,0,2,1,6,1,0,0,1,1,1,0,1,2,1,0,8,1,1,1,2,0,0,0,1,0,0,3,0,0,0,0,1,0,0,0,0,1,8,3,0,0,4,2,0,0,1,1,1,0,1,0,0,1,2,1,0,2,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1,7,0,0,0,1,1,1,1,1,2,2,0,1,3,0,1,0,1,0,1,0,3,0,0,6,0,0,0,2,1,1,2,1,0,1,2
616,GCA_019739115.1,Dickeya,chrysanthemi,0,0,0,0,0,0,1,0,1,2,6,1,0,0,1,1,1,0,1,2,1,0,3,1,2,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,7,1,0,0,3,4,0,1,2,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,1,1,2,0,0,0,0,0,1,7,0,0,0,0,1,1,1,0,2,7,1,1,3,0,1,0,0,1,1,1,4,0,0,6,0,0,0,1,1,1,2,0,0,2,3
617,GCA_002887555.1,Dickeya,zeae,0,0,0,0,0,0,0,0,2,2,6,1,0,0,1,1,1,0,1,1,1,0,3,1,2,1,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,6,0,0,0,3,3,1,1,1,2,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,2,0,0,0,0,0,1,9,0,0,0,0,1,1,1,0,2,9,1,1,3,0,1,0,0,1,1,0,4,0,0,7,0,0,0,1,1,0,2,0,1,1,3
618,GCA_016107065.1,Pectobacterium,parmentieri,0,0,0,1,0,1,1,0,2,3,6,1,0,0,1,1,1,0,1,2,2,0,9,1,1,0,2,0,1,0,1,0,0,3,0,0,0,0,1,0,0,2,0,1,12,1,0,0,3,3,0,1,1,1,2,0,1,0,0,2,3,1,0,2,1,0,2,1,0,1,0,0,0,1,1,0,0,0,0,0,1,10,0,0,0,1,1,1,1,1,2,4,0,1,4,0,1,0,2,0,1,0,4,0,0,5,0,0,0,2,1,1,1,0,0,1,2
619,GCA_022750655.1,Dickeya,dianthicola,0,0,0,0,0,0,1,0,2,2,6,2,0,0,1,1,1,1,1,2,1,0,5,1,2,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,1,6,0,0,0,3,3,0,1,2,1,1,0,0,0,0,1,1,2,0,1,0,0,1,1,1,1,0,1,1,1,2,0,0,0,0,0,1,8,0,0,0,0,1,1,1,0,2,5,1,1,3,0,1,0,0,1,1,1,4,0,0,7,0,0,0,1,1,1,2,0,0,2,3
620,GCA_000430955.1,Dickeya,dianthicola IPO 980,0,0,0,0,0,0,1,0,2,2,6,2,0,0,1,1,1,1,1,2,1,0,5,1,2,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,1,7,0,0,0,3,3,0,1,2,1,1,0,0,0,0,1,1,2,0,1,0,0,1,1,2,1,0,1,1,1,2,0,0,0,0,0,1,7,0,0,0,0,1,1,1,0,2,5,1,1,3,0,1,0,0,1,1,1,4,0,0,8,0,0,0,1,1,1,2,0,0,2,3
621,GCA_029635795.1,Dickeya,lacustris,0,0,0,0,0,0,0,0,1,2,6,1,0,0,1,1,1,0,1,1,1,0,4,1,1,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,3,1,0,0,2,3,0,0,1,1,2,0,0,0,0,1,1,1,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,5,0,0,0,0,1,1,1,0,2,3,1,1,3,0,1,0,0,0,1,0,4,0,0,5,1,0,0,1,1,1,2,0,0,2,3
622,GCA_003115855.1,Brenneria,sp. CFCC 11842,0,0,0,0,0,1,0,0,2,1,6,0,0,0,0,1,1,0,2,0,1,0,5,1,1,1,3,0,1,0,0,0,0,5,1,0,0,0,1,0,0,0,0,0,4,1,0,0,1,4,1,1,4,0,1,2,1,0,3,2,0,1,1,1,0,1,1,2,1,0,0,0,1,1,1,0,0,0,0,0,1,4,1,0,0,0,1,1,1,0,3,3,1,1,3,0,1,0,1,1,0,1,4,0,0,1,0,0,0,1,3,1,0,0,0,1,0
623,GCA_024498715.1,Pectobacterium,aroidearum,0,1,5,1,0,1,2,0,2,1,6,1,0,2,1,1,1,0,1,2,1,0,9,1,2,1,2,0,1,0,1,0,0,3,0,0,0,0,1,0,0,0,0,1,8,4,0,0,5,3,0,1,1,1,1,0,1,0,1,1,2,1,0,2,0,0,1,1,0,1,1,0,0,2,1,0,0,0,0,0,1,13,0,0,0,0,1,1,1,1,2,3,0,1,4,0,1,0,4,1,1,0,4,0,0,6,0,0,0,2,1,1,2,1,1,1,2
624,GCA_016944255.1,Pectobacterium,brasiliense,0,1,0,1,0,1,2,0,2,1,6,1,0,2,1,1,2,0,1,2,1,0,10,1,2,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,5,1,0,0,4,2,0,1,1,1,1,0,1,0,1,1,3,1,0,2,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,10,0,0,0,1,1,1,1,0,2,6,0,1,3,0,1,0,1,1,1,0,4,0,0,6,0,0,0,2,1,1,2,0,1,1,2
625,GCA_009874405.1,Dickeya,solani,0,1,0,0,0,0,0,0,2,2,6,1,0,0,1,1,1,0,1,2,1,0,5,1,2,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,1,5,0,0,1,3,3,1,1,1,1,1,0,0,0,0,1,1,1,0,1,0,0,1,1,0,1,0,0,0,1,2,0,0,0,0,0,1,11,0,0,0,0,1,1,1,0,2,7,1,1,3,0,1,0,0,1,1,0,4,0,0,7,0,0,0,1,1,1,2,0,0,1,3
626,GCA_020295425.1,Pectobacterium,brasiliense,0,1,0,1,0,1,1,0,2,1,6,1,0,0,1,1,1,0,1,2,1,0,11,1,1,1,2,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,1,8,3,0,0,4,2,0,1,2,1,1,0,1,0,2,1,2,1,0,2,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,8,0,0,0,0,1,1,1,0,2,2,0,1,3,0,1,0,2,1,1,0,4,0,0,6,0,1,0,2,1,1,2,0,0,1,2
627,GCA_018219365.1,Pectobacterium,versatile,0,1,0,1,0,1,1,0,2,1,6,1,0,0,1,1,1,0,1,2,1,0,10,1,2,1,2,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,1,9,3,0,0,4,2,0,1,2,1,1,0,1,0,1,1,2,1,0,2,0,0,1,1,0,1,0,0,1,2,0,0,0,0,0,0,1,6,0,0,0,0,1,1,1,0,2,5,1,1,3,0,1,0,2,1,1,1,3,0,0,6,0,0,0,2,1,1,2,0,0,1,2
628,GCA_020181375.1,Pectobacterium,aroidearum,0,1,0,1,0,1,2,0,2,1,6,1,0,0,1,1,1,0,1,2,1,0,9,1,1,0,2,0,0,0,1,0,0,3,0,0,0,0,1,0,0,0,1,1,7,2,0,0,5,2,0,1,1,1,0,0,1,0,1,1,2,1,0,2,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1,8,0,0,0,0,1,1,1,0,2,1,1,1,3,0,1,0,4,1,1,0,4,0,0,6,0,0,0,2,1,1,2,1,0,1,2
629,GCA_016106815.1,Dickeya,dianthicola,0,0,0,0,0,0,1,0,2,2,6,2,0,0,1,1,1,1,1,2,1,0,5,1,2,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,1,8,1,0,0,3,3,0,1,2,1,1,0,0,0,0,1,1,2,0,1,0,0,1,1,0,1,0,1,1,1,1,0,0,0,0,0,1,8,0,0,0,0,1,1,1,0,2,5,1,1,3,0,1,0,0,1,1,1,4,0,0,7,0,0,0,1,1,1,2,0,0,2,3
630,GCA_902143335.1,Pectobacterium,polaris,0,1,0,1,0,1,1,0,2,1,6,1,0,0,1,1,1,0,1,2,1,0,10,1,2,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,5,1,0,0,4,2,0,1,1,1,1,0,1,0,1,1,2,1,0,2,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,7,0,0,0,0,1,1,1,0,2,4,1,1,3,0,1,0,0,1,1,0,4,0,0,6,0,1,0,2,1,1,2,0,0,1,2
631,GCA_000023565.1,Dickeya,chrysanthemi Ech1591,0,0,0,0,0,0,2,0,2,2,6,1,0,2,1,1,1,0,1,2,1,0,5,1,2,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,6,1,0,0,4,3,0,1,1,1,1,0,0,0,0,1,2,1,0,1,0,0,1,1,1,1,0,0,0,2,2,0,0,0,0,0,1,10,0,0,0,0,1,1,1,0,2,8,1,1,3,0,1,0,0,1,1,0,4,0,0,7,1,0,0,1,1,1,2,0,1,2,3
632,GCA_022358855.1,Brenneria,goodwinii,0,0,0,0,0,1,0,0,2,1,5,0,0,0,0,1,1,0,1,0,1,0,6,1,1,1,2,0,0,0,0,0,0,4,0,0,0,0,1,1,0,0,0,1,5,1,0,0,1,4,0,2,4,0,1,2,0,0,1,0,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,9,1,1,0,0,1,1,1,0,2,2,0,1,3,0,1,0,2,1,1,1,4,0,0,0,0,0,0,1,1,1,1,0,0,0,0
633,GCA_003595055.1,Pectobacterium,carotovorum,0,1,0,1,0,1,3,0,2,1,6,1,0,0,1,1,2,0,0,2,1,0,10,1,2,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,1,9,1,0,0,4,3,0,1,1,1,1,0,1,0,1,1,3,1,0,2,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,7,0,0,0,0,1,1,1,0,2,3,1,1,3,0,1,0,1,0,1,0,3,0,0,6,0,0,0,2,1,0,2,0,0,1,2
634,GCA_000774065.1,Dickeya,fangzhongdai,0,1,0,0,0,0,2,1,2,2,6,1,0,0,1,1,1,0,1,2,1,0,5,1,2,1,2,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,2,1,5,1,0,1,3,3,1,1,1,2,1,0,0,0,0,1,1,1,0,1,0,0,1,1,0,1,0,0,0,1,2,0,0,0,0,0,1,9,0,0,0,0,1,1,1,0,2,7,1,1,3,0,1,0,0,1,1,0,4,0,0,7,0,0,0,1,1,1,2,0,0,1,3
635,GCA_002111595.1,Lonsdalea,britannica,0,0,0,0,0,0,1,0,0,1,5,1,0,0,0,1,0,0,2,0,1,0,0,1,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,4,1,0,1,0,2,0,1,3,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,1,2,0,0,0,0,1,0,0,0,0,0,1,7,1,0,0,0,1,1,1,0,0,8,0,0,2,0,1,0,0,1,0,0,3,0,0,2,0,0,0,0,0,0,1,0,0,0,1
636,GCA_022747755.1,Dickeya,dianthicola,0,0,0,0,0,0,1,0,2,2,6,2,0,0,1,1,1,1,1,2,1,0,5,1,2,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,1,7,0,0,0,3,3,0,1,2,1,1,0,0,0,0,1,1,2,0,1,0,0,1,1,1,1,0,1,1,1,2,0,0,0,0,0,1,8,0,0,0,0,1,1,1,0,2,5,1,1,3,0,1,0,0,1,1,1,4,0,0,7,0,0,0,1,1,1,2,0,0,2,3
637,GCA_002812485.1,Dickeya,fangzhongdai,0,1,0,0,0,0,1,0,2,2,6,1,0,1,1,1,1,0,1,2,1,0,5,1,2,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,1,6,1,0,0,3,3,1,1,1,2,1,0,0,0,0,1,1,1,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,10,0,0,0,0,1,1,1,0,2,9,1,1,3,0,1,0,0,1,1,0,4,0,0,7,1,0,0,1,1,1,2,0,1,1,3
638,GCA_013913555.1,Pectobacterium,aroidearum,0,1,0,1,0,1,3,0,2,1,6,1,0,0,1,1,1,0,1,2,1,0,10,1,2,1,2,0,0,0,1,0,0,3,0,0,0,0,1,0,0,0,0,1,8,2,0,0,5,3,0,1,1,1,1,0,1,0,1,1,2,1,0,2,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1,8,0,0,0,0,1,1,1,1,2,2,1,1,3,0,1,0,5,1,1,0,3,0,0,6,0,0,0,2,1,1,2,1,0,1,2
639,GCA_024343495.1,Pectobacterium,carotovorum subsp. carotovorum,0,1,0,1,0,1,2,0,2,1,6,1,0,0,1,1,1,0,0,2,1,0,10,1,1,0,2,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,1,9,4,0,0,4,2,0,1,1,1,1,0,1,0,1,1,3,1,0,2,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,6,0,0,0,0,1,1,1,0,2,4,1,1,3,0,1,0,0,1,1,1,4,0,0,6,0,0,0,2,1,1,2,0,0,1,2
640,GCA_016944595.1,Pectobacterium,brasiliense,0,1,0,1,0,1,3,0,2,1,6,1,0,2,1,1,2,0,1,2,1,1,10,1,2,1,2,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,1,8,1,0,0,4,2,0,1,1,1,1,0,1,0,1,1,3,1,0,2,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,9,0,0,0,0,1,1,1,0,2,5,1,1,3,0,1,0,0,1,1,0,4,0,0,6,0,0,0,2,1,0,2,0,1,1,2
641,GCA_013449495.1,Pectobacterium,carotovorum,0,1,0,1,0,1,2,0,2,1,6,1,0,0,1,1,1,0,1,2,1,0,10,1,2,0,2,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,1,5,2,0,0,4,2,0,1,1,1,1,0,1,0,1,1,3,1,0,2,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,1,7,0,0,0,0,1,1,1,1,2,3,1,1,3,0,1,0,2,1,1,1,3,0,0,6,0,1,0,2,1,1,2,0,0,1,2
642,GCA_016107185.1,Pectobacterium,parmentieri,0,0,0,1,0,1,1,0,2,1,6,1,0,0,1,1,1,0,1,2,2,0,7,1,1,0,2,0,1,0,1,0,0,3,0,0,0,0,1,0,0,0,0,1,6,0,0,0,3,3,0,1,1,1,2,0,1,0,0,2,3,1,0,2,1,0,2,1,0,1,0,0,0,1,1,0,0,0,0,0,1,12,0,0,0,0,1,1,1,0,2,6,0,1,4,0,1,0,1,0,1,0,3,0,0,5,0,0,0,2,1,1,1,0,0,1,2
643,GCA_017897605.1,Dickeya,parazeae,0,0,0,0,0,0,0,0,2,2,6,1,0,0,1,1,1,0,1,1,1,0,4,1,2,1,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,7,0,0,0,2,3,1,1,1,2,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,2,0,0,0,0,0,1,10,0,0,0,0,1,1,1,0,2,8,1,1,3,0,1,0,0,1,1,1,4,0,0,6,0,0,0,1,1,0,2,0,0,1,3
644,GCA_002706485.1,Dickeya,dianthicola RNS04.9,0,0,0,0,0,0,1,0,2,2,6,2,0,1,1,1,1,1,1,2,1,0,5,1,2,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,7,0,0,0,3,3,0,1,2,1,1,0,0,0,0,1,1,2,0,1,0,0,1,1,2,1,0,1,1,1,2,0,0,0,0,0,1,11,0,0,0,0,1,1,1,0,2,5,1,1,3,0,1,0,0,1,1,1,4,0,0,8,0,0,0,1,1,1,2,0,1,2,3
645,GCA_016949775.1,Pectobacterium,brasiliense,0,1,0,1,0,1,2,0,2,1,6,1,0,0,1,1,2,0,1,2,1,0,10,1,2,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,6,1,0,0,4,2,0,1,1,1,1,0,1,0,1,1,3,1,0,2,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,8,0,0,0,0,1,1,1,0,2,4,1,1,3,0,1,0,0,1,1,0,3,0,0,6,0,0,0,2,1,1,2,0,0,1,2
646,GCA_000808295.1,Pectobacterium,brasiliense,0,1,0,1,0,1,1,0,2,1,6,1,0,0,1,1,2,0,1,2,1,0,10,1,2,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,6,0,0,0,4,2,0,1,1,1,1,0,1,0,1,1,2,1,0,2,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,6,0,0,0,0,1,1,1,0,2,4,1,1,3,0,1,0,0,1,1,0,4,0,0,6,0,0,0,2,1,0,2,0,0,1,2
647,GCA_922013215.1,Pectobacterium,versatile,0,1,0,1,0,1,2,0,2,1,6,1,0,0,1,1,1,0,1,2,1,0,10,1,2,0,2,0,1,0,1,0,0,4,0,0,0,0,0,0,0,0,0,1,9,1,0,0,4,2,0,1,2,1,1,0,1,0,2,1,2,1,0,2,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,4,0,0,0,0,1,1,1,1,2,5,1,1,3,0,1,1,1,1,1,1,3,0,0,6,0,0,0,2,1,1,2,0,0,1,2
648,GCA_024498675.1,Pectobacterium,aroidearum,0,1,5,1,0,1,2,0,2,1,6,1,0,2,1,1,1,0,1,2,1,0,9,1,2,1,2,0,1,0,1,0,0,3,0,0,0,0,1,0,0,0,0,1,8,4,0,0,5,3,0,1,1,1,1,0,1,0,1,1,2,1,0,2,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1,13,0,0,0,0,1,1,1,1,2,3,0,1,4,0,1,0,4,1,1,0,4,0,0,6,0,0,0,2,1,1,2,1,1,1,2
649,GCA_003186045.1,Pectobacterium,carotovorum subsp. carotovorum,0,1,0,1,0,1,2,0,2,1,6,1,0,0,1,1,2,0,1,2,1,0,10,1,1,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,6,2,0,0,4,2,0,1,3,1,1,0,1,0,0,1,3,1,0,2,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,6,0,0,0,0,1,1,1,0,2,6,0,1,3,0,1,0,1,1,1,0,3,0,0,6,0,0,0,2,1,1,2,0,0,1,2
